Starting concept;Starting concept ID;Starting concept ST;Relationships1;LinkAB 1;LinkAB 2;LinkAB 3;Middle concept;Middle concept ID;Middle concept ST;Middle concept connections;Relationships2;LinkBC 1;LinkBC 2;LinkBC 3;End concept;End concept ID;End concept ST;Path score;Source DB AB;Source score AB;SourceNames AB;All AB Source IDs;Source DB BC;Source score BC;SourceNames BC;All BC Source IDs
prevotella oralis;4678677;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1660864"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1675714"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20585132"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;affects, disrupts, treats, does not treat;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25887246"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19951217"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16594932"")";bacterial vaginosis;789617;['Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 20585132, 19223615;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Expert opinion on pharmacotherapy, Journal of women's health (2002), The journal of obstetrics and gynaecology research, Obstetrics and gynecology;25887246, 19951217, 16594932, 8058228
bacteroides vulgatus;4678591;['Bacterium'];interacts with, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1282837"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1281769"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18474575"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;disrupts, affects, treats, does not treat;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25887246"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19951217"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16594932"")";bacterial vaginosis;789617;['Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed, Pubmed;curated database, curated database, 4, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy, Antimicrobial agents and chemotherapy;Not available, Not available, 18474575, 18955522;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Expert opinion on pharmacotherapy, Journal of women's health (2002), The journal of obstetrics and gynaecology research, Obstetrics and gynecology;25887246, 19951217, 16594932, 8058228
bacteroides uniformis;4678570;['Bacterium'];inhibits, interacts with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673762"")";"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1673763"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18625771"")";metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;affects, disrupts, treats, does not treat;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25887246"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19951217"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16594932"")";bacterial vaginosis;789617;['Disease or Syndrome'];13,0;Chembl, Chembl, Chembl, Chembl, Pubmed;curated database, curated database, 4;chemblactivities, chemblactivities, Antimicrobial agents and chemotherapy;Not available, Not available, 18625771;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Expert opinion on pharmacotherapy, Journal of women's health (2002), The journal of obstetrics and gynaecology research, Obstetrics and gynecology;25887246, 19951217, 16594932, 8058228
bacteroides uniformis;4678570;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1283025"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23273888"")";;;bacterial vaginosis;789617;['Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics;23273888
collinsella aerofaciens;4676302;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1265034"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20100877"")";;metronidazole;514309;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];3997;affects, disrupts, treats, does not treat;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25887246"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19951217"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16594932"")";bacterial vaginosis;789617;['Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 20100877;Euretos, Euretos, Euretos, Euretos;4, 4, 4, 4;Expert opinion on pharmacotherapy, Journal of women's health (2002), The journal of obstetrics and gynaecology research, Obstetrics and gynecology;25887246, 19951217, 16594932, 8058228
collinsella aerofaciens;4676302;['Bacterium'];inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1285072"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18955526"")";;rifaximin;1232626;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];603;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23273888"")";;;bacterial vaginosis;789617;['Disease or Syndrome'];13,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Antimicrobial agents and chemotherapy;Not available, 18955526;Euretos;4;International journal of gynaecology and obstetrics: the official organ of the International Federation of Gynaecology and Obstetrics;23273888
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20097163"")";;;ciprofloxacin;3696995;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];4696;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1559624"")";;;bacterial vaginosis;789617;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Biochemical and biophysical research communications;20097163;Euretos;4;Gynecologic and obstetric investigation;1559624
proteus mirabilis;943113;['Bacterium', 'Species'];is part of, is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23648063"")";;;lipase;2157620;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];5677;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/19386125"")";;;bacterial vaginosis;789617;['Disease or Syndrome'];2,0;Euretos, Euretos, Pubmed;4;Biotechnology for biofuels;23648063;Euretos;4;BMC microbiology;19386125
bifidobacterium adolescentis;4679305;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25979885"")";;;glycoside hydrolases;1305157;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];2240;is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26011704"")";;;bacterial vaginosis;789617;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;25979885;Euretos;4;PloS one;26011704
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26399366"")";;;lactic acid;712966;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Biologically Active Substance'];3833;is associated with, treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25670719"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26443453"")";;bacterial vaginosis;789617;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Journal of applied microbiology;26399366;Euretos, Euretos;4, 4;Reproductive sciences (Thousand Oaks, Calif.), mBio;25670719, 26443453
faecalibacterium prausnitzii;4676646;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15466518"")";;;lactate;2575451;['Organic Chemical', 'Pharmacologic Substance'];7428;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21779311"")";;;bacterial vaginosis;789617;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;15466518;Euretos;4;Probiotics and antimicrobial proteins;21779311
collinsella aerofaciens;4676302;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7574628"")";;;lactic acid;712966;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Biologically Active Substance'];3833;treats, is associated with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25670719"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26443453"")";;bacterial vaginosis;789617;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;7574628;Euretos, Euretos;4, 4;Reproductive sciences (Thousand Oaks, Calif.), mBio;25670719, 26443453
bifidobacterium breve;3783285;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23646174"")";;;lactate;2575451;['Organic Chemical', 'Pharmacologic Substance'];7428;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21779311"")";;;bacterial vaginosis;789617;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;PloS one;23646174;Euretos;4;Probiotics and antimicrobial proteins;21779311
roseburia intestinalis;2820059;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15466518"")";;;lactate;2575451;['Organic Chemical', 'Pharmacologic Substance'];7428;treats;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21779311"")";;;bacterial vaginosis;789617;['Disease or Syndrome'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;15466518;Euretos;4;Probiotics and antimicrobial proteins;21779311
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, inhibits;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL857798"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6492075"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4211870"")";chlorhexidine;145934;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];2160;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9818835"")";;;bacterial adhesion;1148161;['Organism Function'];13,0;Euretos, Chembl, Chembl, Pubmed, Pubmed;curated database, 4, 4;chemblactivities, Journal of medicinal chemistry, Journal of clinical pathology;Not available, 6492075, 4211870;Euretos;4;The Laryngoscope;9818835
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12121936"")";;;fluoroquinolones;966357;['Organic Chemical', 'Pharmacologic Substance'];2091;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18467245"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Antimicrobial agents and chemotherapy;12121936;Euretos;4;Journal of chemotherapy (Florence, Italy);18467245
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6251161"")";;;beta-galactosidase;699286;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];4739;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24670993"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Journal of general microbiology;6251161;Euretos;4;The Journal of veterinary medical science;24670993
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14262418"")";;;cycloserine;3699500;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Antibiotic'];1040;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26526529"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Archiv fur Mikrobiologie;14262418;Euretos;4;Molecular oral microbiology;26526529
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20097163"")";;;ciprofloxacin;3696995;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];4696;augments;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15728884"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Biochemical and biophysical research communications;20097163;Euretos;4;Antimicrobial agents and chemotherapy;15728884
proteus mirabilis;943113;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/107050"")";;;immune sera;331489;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];11045;does not disrupt, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15817796"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8698489"")";;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Folia biologica;107050;Euretos, Euretos;4, 4;Microbiology (Reading, England), Infection and immunity;15817796, 8698489
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/6995114"")";;;oligosaccharides;310004;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance'];5168;affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/1968576"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12368397"")";;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;European journal of biochemistry;6995114;Euretos, Euretos;4, 4;Lancet (London, England), The Journal of nutrition;1968576, 12368397
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, is part of, produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8059571"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/123295"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12761118"")";peptide hydrolases;292878;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];9708;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26969579"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Zhurnal mikrobiologii, epidemiologii, i immunobiologii, Laryngologie, Rhinologie, Otologie, Infection and immunity;8059571, 123295, 12761118;Euretos;4;Biotechnology and applied biochemistry;26969579
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/27025740"")";;;proanthocyanidins;2192866;['Organic Chemical', 'Pharmacologic Substance'];1302;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/20646356"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Antibiotics (Basel, Switzerland);27025740;Euretos;4;International journal of immunopathology and pharmacology;20646356
proteus mirabilis;943113;['Bacterium', 'Species'];is location of, produces, is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17156102"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8366522"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12366839"")";endopeptidases;2147638;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];11544;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/21364301"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Euretos, Euretos, Pubmed, Pubmed, Pubmed;4, 4, 4;Immunology, Journal of medical microbiology, Molecular microbiology;17156102, 8366522, 12366839;Euretos;4;Journal of microbiology and biotechnology;21364301
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4602333"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25333717"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Biochimie;4602333;Euretos;4;Biotechnology and bioengineering;25333717
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/2257131"")";;;antitoxins;446377;['Pharmacologic Substance', 'Immunologic Factor'];916;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18646395"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Biologicals : journal of the International Association of Biological Standardization;2257131;Euretos;4;Polish journal of microbiology;18646395
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13124941"")";;;immune sera;331489;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];11045;does not disrupt, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15817796"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8698489"")";;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Annales de l'Institut Pasteur;13124941;Euretos, Euretos;4, 4;Microbiology (Reading, England), Infection and immunity;15817796, 8698489
clostridium septicum;594669;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9832614"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25333717"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Journal of biochemistry;9832614;Euretos;4;Biotechnology and bioengineering;25333717
bacteroides ovatus;4678856;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7487028"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25333717"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;7487028;Euretos;4;Biotechnology and bioengineering;25333717
bacteroides vulgatus;4678591;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9691430"")";;;polysaccharides;590216;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];10103;affects, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/17090112"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/18794288"")";;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Acta microbiologica Polonica;9691430;Euretos, Euretos;4, 4;Journal of agricultural and food chemistry, Infection and immunity;17090112, 18794288
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/26399366"")";;;lactic acid;712966;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Biologically Active Substance'];3833;produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25970092"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Journal of applied microbiology;26399366;Euretos;4;Journal of biomedical materials research. Part B, Applied biomaterials;25970092
megasphaera elsdenii;4676904;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/16345793"")";;;maltose;298041;['Chemical Viewed Structurally', 'Carbohydrate', 'Pharmacologic Substance', 'Biologically Active Substance'];1524;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24944053"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;16345793;Euretos;4;Chembiochem : a European journal of chemical biology;24944053
collinsella aerofaciens;4676302;['Bacterium'];produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/7574628"")";;;lactic acid;712966;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance', 'Biologically Active Substance'];3833;produces;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25970092"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Applied and environmental microbiology;7574628;Euretos;4;Journal of biomedical materials research. Part B, Applied biomaterials;25970092
bifidobacterium bifidum;3783210;['Bacterium'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8870243"")";;;beta-galactosidase;699286;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Enzyme'];4739;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/24670993"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Carbohydrate research;8870243;Euretos;4;The Journal of veterinary medical science;24670993
bifidobacterium bifidum;3783210;['Bacterium'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/13742976"")";;;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25333717"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Zeitschrift fur Kinderheilkunde;13742976;Euretos;4;Biotechnology and bioengineering;25333717
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4927406"")";;;immune sera;331489;['Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Immunologic Factor'];11045;does not disrupt, disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/15817796"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/8698489"")";;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Applied microbiology;4927406;Euretos, Euretos;4, 4;Microbiology (Reading, England), Infection and immunity;15817796, 8698489
clostridium tetani;330973;['Bacterium', 'Species'];interacts with, interacts with;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5334737"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/5334739"")";;amino acids;2122357;['Chemical Viewed Structurally', 'Amino Acid, Peptide, or Protein', 'Pharmacologic Substance', 'Biologically Active Substance'];24839;disrupts;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/25333717"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Euretos, Pubmed, Pubmed;4, 4;Annales Universitatis Mariae Curie-Sklodowska. Sectio D: Medicina, Annales Universitatis Mariae Curie-Sklodowska. Sectio D: Medicina;5334737, 5334739;Euretos;4;Biotechnology and bioengineering;25333717
clostridium tetani;330973;['Bacterium', 'Species'];is part of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/4931217"")";;;leukotoxin;1294937;['Pharmacologic Substance', 'Biologically Active Substance', 'Hazardous or Poisonous Substance'];705;affects;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/14527274"")";;;bacterial adhesion;1148161;['Organism Function'];2,0;Euretos, Pubmed;4;Mikrobiolohichnyi zhurnal;4931217;Euretos;4;Annual review of microbiology;14527274
proteus mirabilis;943113;['Bacterium', 'Species'];is location of;"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/389630"")";;;iron;2630829;['Chemical Viewed Structurally', 'Pharmacologic Substance', 'Biologically Active Substance', 'Element, Ion, or Isotope'];41480;does not treat, does not affect, produces, does not prevent, is not associated with, treats, is associated with, indicates, complicates, prevents, augments, is associated with, affects, predisposes, causes, does not cause, disrupts;"=HYPERLINK(""http://ctdbase.org/detail.go?type=chem&acc=D007501"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/23147477"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/937874"")";anemia;835245;['Finding', 'Disease or Syndrome'];433,0;Euretos, Pubmed;4;European journal of biochemistry;389630;CTD, CTD, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, Euretos, MEDLINEPLUS;curated database, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4;Comparative Toxicogenomics Database, Acta haematologica, Anales espanoles de pediatria, Nephrology, dialysis, transplantation : official publication of the European Dialysis and Transplant Association - European Renal Association, Indian journal of pediatrics, The Quarterly journal of medicine, Lancet (London, England), Southern medical journal, The Tokushima journal of experimental medicine, The American journal of clinical nutrition, American journal of hematology, Nephrology nursing journal : journal of the American Nephrology Nurses' Association, The Journal of nutrition, American journal of veterinary research, American journal of kidney diseases : the official journal of the National Kidney Foundation, International journal for vitamin and nutrition research. Internationale Zeitschrift fur Vitamin- und Ernahrungsforschung. Journal international de vitaminologie et de nutrition, Acta medica Okayama, umls, umls, umls, umls, umls, umls, umls, umls, umls, umls;Not available, 23147477, 937874, 12897097, 12173702, 1257398, 13307953, 13360477, 8184416, 13487527, 20661916, 17002001, 14608063, 6638643, 12407646, 15060899, 145163, C0002871, C0002871, C0002871, C0002871, C0002871, C0002871, C0002871, C0002871, C0002871, C0002871
proteus mirabilis;943113;['Bacterium', 'Species'];does not interact with;"=HYPERLINK(""https://www.ebi.ac.uk/chembl/assay/inspect/CHEMBL1030882"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/9514010"")";;kynurenic acid;2186617;['Chemical Viewed Structurally', 'Organic Chemical', 'Pharmacologic Substance'];1513;is manifestation of;"=HYPERLINK(""http://www.hmdb.ca/metabolites/hmdb00715"")";"=HYPERLINK(""http://www.ncbi.nlm.nih.gov/pubmed/12964115"")";;anemia;835245;['Finding', 'Disease or Syndrome'];24,0;Chembl, Chembl, Pubmed;curated database, 4;chemblactivities, Journal of natural products;Not available, 9514010;HMDB;6, 4;HMDB v3.6, The Journal of infectious diseases;Not available, 12964115
