accessionID,lat_long,taxonomyID,fromGenebankID,germplasmStatus,collectionDate
EA05428,"N520517,E543943",4081,PI 273135,Uncertain,1961-03-15
EA05429,"N520517,E543943",4081,PI 273136,Uncertain,1961-03-15
EA05430,"N520517,E543943",4081,PI 273137,Uncertain,1961-03-15
EA05431,"N520517,E543943",4081,PI 273138,Uncertain,1961-03-15
EA05432,"N520517,E543943",4081,PI 273139,Uncertain,1961-03-15
EA05433,"N520517,E543943",4081,PI 273140,Uncertain,1961-03-15
EA05434,"N520517,E543943",4081,PI 273141,Uncertain,1961-03-15
EA05436,"N520517,E543943",4081,PI 273143,Uncertain,1961-03-15
EA05437,"N520517,E543943",4081,PI 273144,Uncertain,1961-03-15
EA05438,"N520517,E543943",4081,PI 273145,Uncertain,1961-03-15
EA05439,"N520517,E543943",4081,PI 273146,Uncertain,1961-03-15
EA05440,"N520517,E543943",4081,PI 273147,Uncertain,1961-03-15
EA05441,"N520517,E543943",4081,PI 273148,Uncertain,1961-03-15
EA05442,"N520517,E543943",4081,PI 273149,Uncertain,1961-03-15
EA05443,"N520517,E543943",4081,PI 273150,Uncertain,1961-03-15
EA05444,"N520517,E543943",4081,PI 273151,Uncertain,1961-03-15
EA05445,"N520517,E543943",4081,PI 273152,Uncertain,1961-03-15
EA05446,"N520517,E543943",4081,PI 273153,Uncertain,1961-03-15
EA05447,"N520517,E543943",4081,PI 273154,Uncertain,1961-03-15
EA05448,"N520517,E543943",4081,PI 273155,Uncertain,1961-03-15
EA05449,"N520517,E543943",4081,PI 273156,Uncertain,1961-03-15
EA05450,"N520517,E543943",4081,PI 273157,Uncertain,1961-03-15
EA05451,"N520517,E543943",4081,PI 273158,Uncertain,1961-03-15
EA05452,"N520517,E543943",4081,PI 273159,Uncertain,1961-03-15
EA05453,"N520517,E543943",4081,PI 273160,Uncertain,1961-03-15
EA05454,"N520517,E543943",4081,PI 273161,Uncertain,1961-03-15
EA05455,"N520517,E543943",4081,PI 273162,Uncertain,1961-03-15
EA05456,"N520517,E543943",4081,PI 273163,Uncertain,1961-03-15
EA05457,"N520517,E543943",4081,PI 273164,Uncertain,1961-03-15
EA05458,"N520517,E543943",4081,PI 273165,Uncertain,1961-03-15
EA05459,"N520517,E543943",4081,PI 273166,Uncertain,1961-03-15
EA05460,"N520517,E543943",4081,PI 273167,Uncertain,1961-03-15
EA05461,"N520517,E543943",4081,PI 273168,Uncertain,1961-03-15
EA05462,"N520517,E543943",4081,PI 273174,Uncertain,1961-03-15
EA05463,"N520517,E543943",4081,PI 273175,Uncertain,1961-03-15
EA05464,"N520517,E543943",4081,PI 273176,Uncertain,1961-03-15
EA05465,"N520517,E543943",4081,PI 273177,Uncertain,1961-03-15
EA05466,"N520517,E543943",4081,PI 273178,Uncertain,1961-03-15
EA05467,"N520517,E543943",4081,PI 273181,Uncertain,1961-03-15
EA05468,"N520517,E543943",4081,PI 273182,Uncertain,1961-03-15
EA05469,"N520517,E543943",4081,PI 273186,Uncertain,1961-03-15
EA05470,"N520517,E543943",4081,PI 273444,Uncertain,1961-03-27
EA05471,"N520517,E543943",4081,PI 273445,Wild,1961-03-27
EA05472,"N520517,E543943",4081,PI 273446,Uncertain,1961-03-27
EA05473,"N520517,E543943",4081,PI 273447,Uncertain,1961-03-27
EA05474,"N520517,E543943",4081,PI 276326,Uncertain,1961-08-16
EA05475,"N520517,E543943",4081,PI 276423,Uncertain,1961-08-23
EA05476,"N520517,E543943",4081,PI 276424,Uncertain,1961-08-23
EA05477,"N520517,E543943",4081,PI 276651,Uncertain,1961-09-13
EA05478,"N520517,E543943",4081,PI 277286,Uncertain,1961-11-09
EA05479,"N520517,E543943",4081,PI 279733,Uncertain,1962-03-19
EA05480,"N520517,E543943",4081,PI 280060,Breeding,1959-01-22
EA05481,"N520517,E543943",4081,PI 280588,Cultivar,1962-05-01
EA05482,"N520517,E543943",4081,PI 280589,Cultivar,1962-05-01
EA05483,"N520517,E543943",4081,PI 280590,Cultivar,1962-05-01
EA05484,"N520517,E543943",4081,PI 280591,Cultivar,1962-05-01
EA05485,"N520517,E543943",4081,PI 280592,Cultivar,1962-05-01
EA05486,"N520517,E543943",4081,PI 280593,Cultivar,1962-05-01
EA05487,"N520517,E543943",4081,PI 280594,Cultivar,1962-05-01
EA05488,"N520517,E543943",4081,PI 280595,Cultivar,1962-05-01
EA05489,"N520517,E543943",4081,PI 280596,Uncertain,1962-05-01
EA05490,"N520517,E543943",4081,PI 280597,Cultivar,1962-05-01
EA05491,"N520517,E543943",4081,PI 280598,Cultivar,1962-05-01
EA05492,"N520517,E543943",4081,PI 280599,Cultivar,1962-05-01
EA05493,"N520517,E543943",4081,PI 280600,Cultivar,1962-05-01
EA05494,"N520517,E543943",4081,PI 280601,Cultivar,1962-05-01
EA05495,"N520517,E543943",4081,PI 280602,Cultivar,1962-05-01
EA05496,"N520517,E543943",4081,PI 281553,Uncertain,1962-05-31
EA05497,"N520517,E543943",4081,PI 281554,Uncertain,1962-05-31
EA05498,"N520517,E543943",4081,PI 281555,Uncertain,1962-05-31
EA05499,"N520517,E543943",4081,PI 282479,Uncertain,1962-08-09
EA05500,"N520517,E543943",4081,PI 283906,Uncertain,1962-10-22
EA05501,"N520517,E543943",4081,PI 283907,Uncertain,1962-10-22
EA05502,"N520517,E543943",4081,PI 283909,Uncertain,1962-10-22
EA05503,"N520517,E543943",4081,PI 283931,Uncertain,1962-10-22
EA05504,"N520517,E543943",4081,PI 283947,Uncertain,1962-10-22
EA05505,"N520517,E543943",4081,PI 285068,Uncertain,1962-11-29
EA05506,"N520517,E543943",4081,PI 285659,Uncertain,1963-01-16
EA05507,"N520517,E543943",4081,PI 285660,Uncertain,1963-01-16
EA05508,"N520517,E543943",4081,PI 285662,Uncertain,1963-01-16
EA05509,"N520517,E543943",4081,PI 285672,Uncertain,1963-01-16
EA05510,"N520517,E543943",4081,PI 285677,Uncertain,1963-01-16
EA05511,"N520517,E543943",4081,PI 285684,Uncertain,1963-01-16
EA05512,"N520517,E543943",4081,PI 286098,Uncertain,1963-01-21
EA05513,"N520517,E543943",4081,PI 286251,Uncertain,1963-01-29
EA05514,"N520517,E543943",4081,PI 286258,Uncertain,1963-01-29
EA05515,"N520517,E543943",4081,PI 286260,Uncertain,1963-01-29
EA05516,"N520517,E543943",4081,PI 288069,Uncertain,1963-04-03
EA05517,"N520517,E543943",4081,PI 288070,Uncertain,1963-04-03
EA05518,"N520517,E543943",4081,PI 289188,Uncertain,1963-04-22
EA05519,"N520517,E543943",4081,PI 289191,Uncertain,1963-04-22
EA05520,"N520517,E543943",4081,PI 289194,Uncertain,1963-04-22
EA05521,"N520517,E543943",4081,PI 289231,Uncertain,1963-04-22
EA05522,"N520517,E543943",4081,PI 289239,Uncertain,1963-04-22
EA05523,"N520517,E543943",4081,PI 289255,Uncertain,1963-04-22
EA05524,"N520517,E543943",4081,PI 289256,Uncertain,1963-04-22
EA05525,"N520517,E543943",4081,PI 289257,Uncertain,1963-04-22
EA05526,"N520517,E543943",4081,PI 289258,Uncertain,1963-04-22
EA05527,"N520517,E543943",4081,PI 289279,Uncertain,1963-04-22
EA05528,"N520517,E543943",4081,PI 289280,Uncertain,1963-04-22
EA05529,"N520517,E543943",4081,PI 289281,Uncertain,1963-04-22
EA05530,"N520517,E543943",4081,PI 289282,Uncertain,1963-04-22
EA05531,"N520517,E543943",4081,PI 289283,Uncertain,1963-04-22
EA05532,"N520517,E543943",4081,PI 289284,Uncertain,1963-04-22
EA05533,"N520517,E543943",4081,PI 289285,Uncertain,1963-04-22
EA05534,"N520517,E543943",4081,PI 289704,Uncertain,1963-03-25
EA05535,"N520517,E543943",4081,PI 289763,Uncertain,1963-05-05
EA05536,"N520517,E543943",4081,PI 290856,Uncertain,1963-05-27
EA05537,"N520517,E543943",4081,PI 290857,Uncertain,1963-05-27
EA05538,"N520517,E543943",4081,PI 290858,Uncertain,1963-05-27
EA05539,"N520517,E543943",4081,PI 290859,Uncertain,1963-05-27
EA05540,"N520517,E543943",4081,PI 291334,Uncertain,1963-06-05
EA05541,"N520517,E543943",4081,PI 291335,Uncertain,1963-06-05
EA05542,"N520517,E543943",4081,PI 291336,Uncertain,1963-06-05
EA05543,"N520517,E543943",4081,PI 291337,Uncertain,1963-06-05
EA05544,"N520517,E543943",4081,PI 291338,Uncertain,1963-06-05
EA05545,"N520517,E543943",4081,PI 291339,Uncertain,1963-06-05
EA05546,"N520517,E543943",4081,PI 291340,Uncertain,1963-06-05
EA05547,"N520517,E543943",4081,PI 291341,Uncertain,1963-06-05
EA05548,"N520517,E543943",4081,PI 291342,Uncertain,1963-06-05
EA05549,"N520517,E543943",4081,PI 291343,Uncertain,1963-06-05
EA05550,"N520517,E543943",4081,PI 291344,Uncertain,1963-06-05
EA05551,"N520517,E543943",4081,PI 291345,Uncertain,1963-06-05
EA05552,"N520517,E543943",4081,PI 291346,Uncertain,1963-06-05
EA05553,"N520517,E543943",4081,PI 291347,Uncertain,1963-06-05
EA05554,"N520517,E543943",4081,PI 291348,Uncertain,1963-06-05
EA05555,"N520517,E543943",4081,PI 291349,Uncertain,1963-06-05
EA05556,"N520517,E543943",4081,PI 291350,Uncertain,1963-06-05
EA05557,"N520517,E543943",4081,PI 291351,Uncertain,1963-06-05
EA05558,"N520517,E543943",4081,PI 291352,Uncertain,1963-06-05
EA05559,"N520517,E543943",4081,PI 291353,Uncertain,1963-06-05
EA05560,"N520517,E543943",4081,PI 291354,Uncertain,1963-06-05
EA05561,"N520517,E543943",4081,PI 291355,Uncertain,1963-06-05
EA05562,"N520517,E543943",4081,PI 291356,Uncertain,1963-06-05
EA05563,"N520517,E543943",4081,PI 291357,Uncertain,1963-06-05
EA05564,"N520517,E543943",4081,PI 291358,Uncertain,1963-06-05
EA05565,"N520517,E543943",4081,PI 291359,Uncertain,1963-06-05
EA05566,"N520517,E543943",4081,PI 291360,Uncertain,1963-06-05
EA05567,"N520517,E543943",4081,PI 291361,Uncertain,1963-06-05
EA05568,"N520517,E543943",4081,PI 292021,Uncertain,1963-07-03
EA05569,"N520517,E543943",4081,PI 292022,Uncertain,1963-07-03
EA05570,"N520517,E543943",4081,PI 292023,Uncertain,1963-07-03
EA05571,"N520517,E543943",4081,PI 292024,Uncertain,1963-07-03
EA05572,"N520517,E543943",4081,PI 292025,Uncertain,1963-07-03
EA05573,"N520517,E543943",4081,PI 302462,Uncertain,1964-10-23
EA05574,"N520517,E543943",4081,PI 302463,Uncertain,1964-10-23
EA05575,"N520517,E543943",4081,PI 302464,Uncertain,1964-10-23
EA05576,"N520517,E543943",4081,PI 302990,Uncertain,1964-12-14
EA05577,"N520517,E543943",4081,PI 303717,Uncertain,1965-06-09
EA05578,"N520517,E543943",4081,PI 303718,Uncertain,1965-06-09
EA05579,"N520517,E543943",4081,PI 303719,Uncertain,1965-06-09
EA05580,"N520517,E543943",4081,PI 303720,Uncertain,1965-06-09
EA05581,"N520517,E543943",4081,PI 303721,Uncertain,1965-06-09
EA05582,"N520517,E543943",4081,PI 303722,Uncertain,1965-06-09
EA05583,"N520517,E543943",4081,PI 303723,Uncertain,1965-06-09
EA05584,"N520517,E543943",4081,PI 303724,Uncertain,1965-06-09
EA05585,"N520517,E543943",4081,PI 303725,Uncertain,1965-06-09
EA05586,"N520517,E543943",4081,PI 303726,Uncertain,1965-06-09
EA05587,"N520517,E543943",4081,PI 303727,Uncertain,1965-06-09
EA05588,"N520517,E543943",4081,PI 303728,Uncertain,1965-06-09
EA05589,"N520517,E543943",4081,PI 303729,Uncertain,1965-06-09
EA05590,"N520517,E543943",4081,PI 303730,Uncertain,1965-06-09
EA05591,"N520517,E543943",4081,PI 303731,Uncertain,1965-06-09
EA05592,"N520517,E543943",4081,PI 303732,Uncertain,1965-06-09
EA05593,"N520517,E543943",4081,PI 303733,Uncertain,1965-06-09
EA05594,"N520517,E543943",4081,PI 303734,Uncertain,1965-06-09
EA05595,"N520517,E543943",4081,PI 303735,Uncertain,1965-06-09
EA05596,"N520517,E543943",4081,PI 303736,Uncertain,1965-06-09
EA05597,"N520517,E543943",4081,PI 303737,Uncertain,1965-06-09
EA05598,"N520517,E543943",4081,PI 303738,Uncertain,1965-06-09
EA05599,"N520517,E543943",4081,PI 303739,Uncertain,1965-06-09
EA05600,"N520517,E543943",4081,PI 303740,Uncertain,1965-06-09
EA05601,"N520517,E543943",4081,PI 303741,Uncertain,1965-06-09
EA05602,"N520517,E543943",4081,PI 303742,Uncertain,1965-06-09
EA05603,"N520517,E543943",4081,PI 303743,Uncertain,1965-06-09
EA05604,"N520517,E543943",4081,PI 303744,Uncertain,1965-06-09
EA05605,"N520517,E543943",4081,PI 303745,Uncertain,1965-06-09
EA05606,"N520517,E543943",4081,PI 303746,Uncertain,1965-06-09
EA05607,"N520517,E543943",4081,PI 303747,Uncertain,1965-06-09
EA05608,"N520517,E543943",4081,PI 303748,Uncertain,1965-06-09
EA05609,"N520517,E543943",4081,PI 303749,Uncertain,1965-06-09
EA05610,"N520517,E543943",4081,PI 303750,Uncertain,1965-06-09
EA05611,"N520517,E543943",4081,PI 303751,Uncertain,1965-06-09
EA05612,"N520517,E543943",4081,PI 303752,Uncertain,1965-06-09
EA05613,"N520517,E543943",4081,PI 303753,Uncertain,1965-06-09
EA05614,"N520517,E543943",4081,PI 303754,Uncertain,1965-06-09
EA05615,"N520517,E543943",4081,PI 303755,Uncertain,1965-06-09
EA05616,"N520517,E543943",4081,PI 303756,Uncertain,1965-06-09
EA05617,"N520517,E543943",4081,PI 303757,Uncertain,1965-06-09
EA05618,"N520517,E543943",4081,PI 303758,Uncertain,1965-06-09
EA05619,"N520517,E543943",4081,PI 303759,Uncertain,1965-06-09
EA05620,"N520517,E543943",4081,PI 303760,Uncertain,1965-06-09
EA05621,"N520517,E543943",4081,PI 303761,Uncertain,1965-06-09
EA05622,"N520517,E543943",4081,PI 303762,Uncertain,1965-06-09
EA05623,"N520517,E543943",4081,PI 303763,Uncertain,1965-06-09
EA05624,"N520517,E543943",4081,PI 303764,Uncertain,1965-06-09
EA05625,"N520517,E543943",4081,PI 303765,Uncertain,1965-06-09
EA05626,"N520517,E543943",4081,PI 304224,Uncertain,1965-02-19
EA05627,"N520517,E543943",4081,PI 304225,Uncertain,1965-02-19
EA05628,"N520517,E543943",4081,PI 304226,Uncertain,1965-02-19
EA05629,"N520517,E543943",4081,PI 304227,Uncertain,1965-02-19
EA05630,"N520517,E543943",4081,PI 304228,Uncertain,1965-02-19
EA05631,"N520517,E543943",4081,PI 304229,Uncertain,1965-02-19
EA05632,"N520517,E543943",4081,PI 304230,Uncertain,1965-02-19
EA05633,"N520517,E543943",4081,PI 304232,Uncertain,1965-02-19
EA05634,"N520517,E543943",4081,PI 304233,Uncertain,1965-02-19
EA05635,"N520517,E543943",4081,PI 304234,Uncertain,1965-02-19
EA05636,"N520517,E543943",4081,PI 304235,Uncertain,1965-02-19
EA05637,"N520517,E543943",4081,PI 304236,Uncertain,1965-02-19
EA05638,"N520517,E543943",4081,PI 304237,Uncertain,1965-02-19
EA05639,"N520517,E543943",4081,PI 304238,Uncertain,1965-02-19
EA05640,"N520517,E543943",4081,PI 304239,Uncertain,1965-02-19
EA05641,"N520517,E543943",4081,PI 304240,Uncertain,1965-02-19
EA05642,"N520517,E543943",4081,PI 304241,Uncertain,1965-02-19
EA05643,"N520517,E543943",4081,PI 304242,Uncertain,1965-02-19
EA05644,"N520517,E543943",4081,PI 304243,Uncertain,1965-02-19
EA05645,"N520517,E543943",4081,PI 304244,Uncertain,1965-02-19
EA05646,"N520517,E543943",4081,PI 304245,Uncertain,1956-04-24
EA05647,"N520517,E543943",4081,PI 304246,Uncertain,1956-04-24
EA05648,"N520517,E543943",4081,PI 304247,Uncertain,1956-04-24
EA05649,"N520517,E543943",4081,PI 304248,Uncertain,1956-04-24
EA05650,"N520517,E543943",4081,PI 304249,Uncertain,1956-04-24
EA05651,"N520517,E543943",4081,PI 304250,Uncertain,1956-04-24
EA05652,"N520517,E543943",4081,PI 304252,Uncertain,1956-04-24
EA05653,"N520517,E543943",4081,PI 304253,Uncertain,1956-04-24
EA05654,"N520517,E543943",4081,PI 304398,Uncertain,1965-02-26
EA05655,"N520517,E543943",4081,PI 306137,Uncertain,1965-05-03
EA05656,"N520517,E543943",4081,PI 306138,Uncertain,1965-05-03
EA05657,"N520517,E543943",4081,PI 306139,Uncertain,1965-05-03
EA05658,"N520517,E543943",4081,PI 306140,Uncertain,1965-05-03
EA05659,"N520517,E543943",4081,PI 309689,Uncertain,1965-12-09
EA05660,"N520517,E543943",4081,PI 309690,Uncertain,1965-12-09
EA05661,"N520517,E543943",4081,PI 309691,Uncertain,1965-12-09
EA05662,"N520517,E543943",4081,PI 309692,Uncertain,1965-12-09
EA05663,"N520517,E543943",4081,PI 309693,Uncertain,1965-12-09
EA05664,"N520517,E543943",4081,PI 309814,Uncertain,1965-12-09
EA05665,"N520517,E543943",4081,PI 309890,Uncertain,1965-12-09
EA05666,"N520517,E543943",4081,PI 309891,Uncertain,1965-12-09
EA05667,"N520517,E543943",4081,PI 309892,Uncertain,1965-12-09
EA05668,"N520517,E543943",4081,PI 309893,Uncertain,1965-12-09
EA05669,"N520517,E543943",4081,PI 309894,Uncertain,1965-12-09
EA05670,"N520517,E543943",4081,PI 309895,Uncertain,1965-12-09
EA05671,"N520517,E543943",4081,PI 309896,Uncertain,1965-12-09
EA05672,"N520517,E543943",4081,PI 309897,Uncertain,1965-12-09
EA05673,"N520517,E543943",4081,PI 309898,Uncertain,1965-12-09
EA05674,"N520517,E543943",4081,PI 309899,Uncertain,1965-12-09
EA05675,"N520517,E543943",4081,PI 309900,Uncertain,1965-12-09
EA05676,"N520517,E543943",4081,PI 309901,Uncertain,1965-12-09
EA05677,"N520517,E543943",4081,PI 309902,Uncertain,1965-12-09
EA05678,"N520517,E543943",4081,PI 309903,Uncertain,1965-12-09
EA05679,"N520517,E543943",4081,PI 309904,Uncertain,1965-12-09
EA05680,"N520517,E543943",4081,PI 309905,Uncertain,1965-12-09
EA05681,"N520517,E543943",4081,PI 309906,Uncertain,1965-12-09
EA05682,"N520517,E543943",4081,PI 309908,Uncertain,1965-12-09
EA05683,"N520517,E543943",4081,PI 309909,Uncertain,1965-12-09
EA05684,"N520517,E543943",4081,PI 309910,Uncertain,1965-12-09
EA05685,"N520517,E543943",4081,PI 309911,Uncertain,1965-12-09
EA05686,"N520517,E543943",4081,PI 309912,Uncertain,1965-12-09
EA05687,"N520517,E543943",4081,PI 309913,Uncertain,1965-12-09
EA05688,"N520517,E543943",4081,PI 309914,Uncertain,1965-12-09
EA05689,"N520517,E543943",4081,PI 309915,Uncertain,1965-12-09
EA05690,"N520517,E543943",4081,PI 309916,Uncertain,1965-12-09
EA05691,"N520517,E543943",4081,PI 309917,Uncertain,1965-12-09
EA05692,"N520517,E543943",4081,PI 309918,Uncertain,1965-12-09
EA05693,"N520517,E543943",4081,PI 309919,Uncertain,1965-12-09
EA05694,"N520517,E543943",4081,PI 309920,Uncertain,1965-12-09
EA05695,"N520517,E543943",4081,PI 309921,Uncertain,1965-12-09
EA05696,"N520517,E543943",4081,PI 311109,Uncertain,1966-01-18
EA05697,"N520517,E543943",4081,PI 311110,Uncertain,1966-01-18
EA05698,"N520517,E543943",4081,PI 311111,Uncertain,1966-01-18
EA05699,"N520517,E543943",4081,PI 311115,Uncertain,1966-01-18
EA05700,"N520517,E543943",4081,PI 311116,Uncertain,1966-01-18
EA05701,"N520517,E543943",4081,PI 311117,Uncertain,1966-01-18
EA05702,"N520517,E543943",4081,PI 311118,Uncertain,1966-01-18
EA05703,"N520517,E543943",4081,PI 311279,Uncertain,1966-01-28
EA05704,"N520517,E543943",4081,PI 312131,Uncertain,1966-03-01
EA05705,"N520517,E543943",4081,PI 312181,Uncertain,1966-03-02
EA05706,"N520517,E543943",4081,PI 312182,Uncertain,1966-03-02
EA05707,"N520517,E543943",4081,PI 312183,Uncertain,1966-03-02
EA05708,"N520517,E543943",4081,PI 312184,Uncertain,1966-03-02
EA05709,"N520517,E543943",4081,PI 312185,Uncertain,1966-03-02
EA05710,"N520517,E543943",4081,PI 312186,Uncertain,1966-03-02
EA05711,"N520517,E543943",4081,PI 312187,Uncertain,1966-03-02
EA05712,"N520517,E543943",4081,PI 312188,Uncertain,1966-03-02
EA05713,"N520517,E543943",4081,PI 312189,Uncertain,1966-03-02
EA05714,"N520517,E543943",4081,PI 312190,Uncertain,1966-03-02
EA05715,"N520517,E543943",4081,PI 312191,Uncertain,1966-03-02
EA05716,"N520517,E543943",4081,PI 316636,Uncertain,1966-09-22
EA05717,"N520517,E543943",4081,PI 319893,Uncertain,1967-05-09
EA05718,"N520517,E543943",4081,PI 319894,Uncertain,1967-05-09
EA05719,"N520517,E543943",4081,PI 319895,Uncertain,1967-05-09
EA05720,"N520517,E543943",4081,PI 320198,Uncertain,1967-05-29
EA05721,"N520517,E543943",4081,PI 320468,Uncertain,1967-06-08
EA05722,"N520517,E543943",4081,PI 321014,Uncertain,1967-06-27
EA05723,"N520517,E543943",4081,PI 321015,Uncertain,1967-06-27
EA05724,"N520517,E543943",4081,PI 321016,Uncertain,1967-06-27
EA05725,"N520517,E543943",4081,PI 321026,Cultivar,1967-06-27
EA05726,"N520517,E543943",4081,PI 321027,Cultivar,1967-06-27
EA05727,"N520517,E543943",4081,PI 321028,Uncertain,1967-06-27
EA05728,"N520517,E543943",4081,PI 321059,Uncertain,1967-06-28
EA05729,"N520517,E543943",4081,PI 321062,Uncertain,1967-06-28
EA05730,"N520517,E543943",4081,PI 321063,Uncertain,1967-06-28
EA05731,"N520517,E543943",4081,PI 323510,Uncertain,1967-11-14
EA05732,"N520517,E543943",4081,PI 324065,Uncertain,1967-12-11
EA05733,"N520517,E543943",4081,PI 324306,Uncertain,1967-12-26
EA05734,"N520517,E543943",4081,PI 324307,Uncertain,1967-12-26
EA05735,"N520517,E543943",4081,PI 324707,Uncertain,1968-01-15
EA05736,"N520517,E543943",4081,PI 324708,Uncertain,1968-01-15
EA05737,"N520517,E543943",4081,PI 325149,Uncertain,1968-01-29
EA05738,"N520517,E543943",4081,PI 325879,Uncertain,1968-02-29
EA05739,"N520517,E543943",4081,PI 325880,Uncertain,1968-02-29
EA05740,"N520517,E543943",4081,PI 325882,Uncertain,1968-02-29
EA05741,"N520517,E543943",4081,PI 325922,Uncertain,1968-03-04
EA05742,"N520517,E543943",4081,PI 326170,Uncertain,1968-03-12
EA05743,"N520517,E543943",4081,PI 326193,Uncertain,1968-05-13
EA05744,"N520517,E543943",4081,PI 330329,Uncertain,1968-05-14
EA05745,"N520517,E543943",4081,PI 330330,Uncertain,1968-05-14
EA05746,"N520517,E543943",4081,PI 330332,Uncertain,1968-05-14
EA05747,"N520517,E543943",4081,PI 330336,Uncertain,1968-05-14
EA05748,"N520517,E543943",4081,PI 330337,Uncertain,1968-05-14
EA05749,"N520517,E543943",4081,PI 330340,Uncertain,1968-05-14
EA05750,"N520517,E543943",4081,PI 336003,Uncertain,1968-08-01
EA05751,"N520517,E543943",4081,PI 338239,Uncertain,1968-11-15
EA05752,"N520517,E543943",4081,PI 338496,Uncertain,1968-11-29
EA05753,"N520517,E543943",4081,PI 339323,Uncertain,1968-02-01
EA05754,"N520517,E543943",4081,PI 339918,Uncertain,1969-02-10
EA05755,"N520517,E543943",4081,PI 339919,Uncertain,1969-02-10
EA05756,"N520517,E543943",4081,PI 339920,Uncertain,1969-02-10
EA05757,"N520517,E543943",4081,PI 339921,Uncertain,1969-02-10
EA05758,"N520517,E543943",4081,PI 339922,Uncertain,1969-02-10
EA05759,"N520517,E543943",4081,PI 339924,Uncertain,1969-02-10
EA05760,"N520517,E543943",4081,PI 339927,Uncertain,1969-02-10
EA05761,"N520517,E543943",4081,PI 339928,Uncertain,1969-02-10
EA05762,"N520517,E543943",4081,PI 339929,Uncertain,1969-02-10
EA05763,"N520517,E543943",4081,PI 339930,Uncertain,1969-02-10
EA05764,"N520517,E543943",4081,PI 339931,Uncertain,1969-02-10
EA05765,"N520517,E543943",4081,PI 339932,Uncertain,1969-02-10
EA05766,"N520517,E543943",4081,PI 339933,Uncertain,1969-02-10
EA05767,"N520517,E543943",4081,PI 339934,Uncertain,1969-02-10
EA05768,"N520517,E543943",4081,PI 339935,Uncertain,1969-02-10
EA05769,"N520517,E543943",4081,PI 339936,Uncertain,1969-02-10
EA05770,"N520517,E543943",4081,PI 339937,Uncertain,1969-02-10
EA05771,"N520517,E543943",4081,PI 339938,Uncertain,1969-02-10
EA05772,"N520517,E543943",4081,PI 341124,Uncertain,1969-03-12
EA05773,"N520517,E543943",4081,PI 341126,Uncertain,1969-03-12
EA05774,"N520517,E543943",4081,PI 341129,Uncertain,1969-03-12
EA05775,"N520517,E543943",4081,PI 341132,Uncertain,1969-03-12
EA05776,"N520517,E543943",4081,PI 341133,Uncertain,1969-03-12
EA05777,"N520517,E543943",4081,PI 341134,Uncertain,1969-03-12
EA05778,"N520517,E543943",4081,PI 341135,Uncertain,1969-03-12
EA05779,"N520517,E543943",4081,PI 341136,Uncertain,1969-03-12
EA05780,"N520517,E543943",4081,PI 341137,Uncertain,1969-03-12
EA05781,"N520517,E543943",4081,PI 341138,Uncertain,1969-03-12
EA05782,"N520517,E543943",4081,PI 341139,Uncertain,1969-03-12
EA05783,"N520517,E543943",4081,PI 341140,Uncertain,1969-03-12
EA05784,"N520517,E543943",4081,PI 341144,Uncertain,1969-03-12
EA05785,"N520517,E543943",4081,PI 341145,Uncertain,1969-03-12
EA05786,"N520517,E543943",4081,PI 341146,Uncertain,1969-03-12
EA05787,"N520517,E543943",4081,PI 341147,Uncertain,1969-03-12
EA05788,"N520517,E543943",4081,PI 341148,Uncertain,1969-03-12
EA05789,"N520517,E543943",4081,PI 341149,Uncertain,1969-03-12
EA05790,"N520517,E543943",4081,PI 341150,Uncertain,1969-03-12
EA05791,"N520517,E543943",4081,PI 341151,Uncertain,1969-03-12
EA05792,"N520517,E543943",4081,PI 341152,Uncertain,1969-03-12
EA05793,"N520517,E543943",4081,PI 341153,Uncertain,1969-03-12
EA05794,"N520517,E543943",4081,PI 341154,Uncertain,1969-03-12
EA05795,"N520517,E543943",4081,PI 341155,Uncertain,1969-03-12
EA05796,"N520517,E543943",4081,PI 341156,Uncertain,1969-03-12
EA05797,"N520517,E543943",4081,PI 345554,Cultivar,1969-09-23
EA05798,"N520517,E543943",4081,PI 345555,Cultivar,1969-09-23
EA05799,"N520517,E543943",4081,PI 345556,Cultivar,1969-09-23
EA05800,"N520517,E543943",4081,PI 345557,Cultivar,1969-09-23
EA05801,"N520517,E543943",4081,PI 345558,Cultivar,1969-09-23
EA05802,"N520517,E543943",4081,PI 345559,Cultivar,1969-09-23
EA05803,"N520517,E543943",4081,PI 345560,Cultivar,1969-09-23
EA05804,"N520517,E543943",4081,PI 345561,Cultivar,1969-09-23
EA05805,"N520517,E543943",4081,PI 345562,Cultivar,1969-09-23
EA05806,"N520517,E543943",4081,PI 345563,Cultivar,1969-09-23
EA05807,"N520517,E543943",4081,PI 345564,Cultivar,1969-09-23
EA05808,"N520517,E543943",4081,PI 345565,Cultivar,1969-09-23
EA05809,"N520517,E543943",4081,PI 345566,Cultivar,1969-09-23
EA05810,"N520517,E543943",4081,PI 345567,Cultivar,1969-09-23
EA05811,"N520517,E543943",4081,PI 345568,Cultivar,1969-09-23
EA05812,"N520517,E543943",4081,PI 346762,Uncertain,1969-12-02
EA05813,"N520517,E543943",4081,PI 346767,Uncertain,1969-12-02
EA05814,"N520517,E543943",4081,PI 346769,Uncertain,1969-12-02
EA05815,"N520517,E543943",4081,PI 346770,Uncertain,1969-12-02
