"Subject","Predicate","Object","Provenance","Score"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is adjacent to","resistance to chemicals","210184113","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is adjacent to","resistance to chemicals","210193001","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is adjacent to","resistance to chemicals","210196192","10.5469"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is adjacent to","resistance to chemicals","210214841","10.5469"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is adjacent to","resistance to chemicals","210220028","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is adjacent to","resistance to chemicals","210225870","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is adjacent to","resistance to chemicals","210227961","11.0863"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is functionally related to","resistance to chemicals","210110519","10.5469"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is functionally related to","resistance to chemicals","210120289","10.5469"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is functionally related to","resistance to chemicals","210127941","10.5469"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is functionally related to","resistance to chemicals","210203906","10.5469"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","is functionally related to","resistance to chemicals","210205856","11.0863"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","affects","resistance to chemicals","210109691","11.0863"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","affects","resistance to chemicals","210179131","10.5469"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","affects","resistance to chemicals","210205487","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","affects","resistance to chemicals","210228932","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","affects","resistance to chemicals","210232266","11.0863"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant increases","resistance to chemicals","210105383","11.0863"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant increases","resistance to chemicals","210124810","11.0863"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant increases","resistance to chemicals","210134787","11.0863"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant increases","resistance to chemicals","210173985","11.0863"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant increases","resistance to chemicals","210190747","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant increases","resistance to chemicals","210194897","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant decreases","resistance to chemicals","210155333","11.2409"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant decreases","resistance to chemicals","210192619","10.5469"
"(3-{[(2'-{(5s,8s,9s,10r,13s)-15-{6-amino-2-[(1s)-3-amino-1-{[(2s)-2,3-diamino-3-oxopropyl]amino}-3-oxopropyl]-5-methyl-4-pyrimidinyl}-13-[(r)-{[3-{[4-(carbamoyloxy)-3,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}-4,5-dihydroxy-6-(hydroxymethyl)tetrahydro-2h-pyran-2-yl]oxy}(1h-imidazol-5-yl)methyl]-9-hydroxy-5-[(1r)-1-hydroxyethyl]-8,10-dimethyl-4,7,12,15-tetraoxo-3,6,11,14-tetraazapentadec-1-yl}-2,4'-bi-1,3-thiazol-4-yl)carbonyl]amino}propyl)(dimethyl)sulfonium (non-preferred name)","gene product variant decreases","resistance to chemicals","210208833","11.0863"
"trans-2-enoyl-opc6-coa","is adjacent to","resistance to chemicals","210104525","9.4874"
"trans-2-enoyl-opc6-coa","is adjacent to","resistance to chemicals","210110508","11.0053"
"trans-2-enoyl-opc6-coa","is adjacent to","resistance to chemicals","210155769","9.4874"
"trans-2-enoyl-opc6-coa","is adjacent to","resistance to chemicals","210188376","8.7716"
"trans-2-enoyl-opc6-coa","is adjacent to","resistance to chemicals","210192503","9.4874"
"trans-2-enoyl-opc6-coa","is adjacent to","resistance to chemicals","210208710","9.4874"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210142531","11.0053"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210144482","8.7716"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210146475","11.0053"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210161339","11.0053"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210161834","8.7716"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210170976","11.0053"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210185724","8.7716"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210198997","9.4874"
"trans-2-enoyl-opc6-coa","is functionally related to","resistance to chemicals","210236169","11.0053"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210111607","8.7716"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210145661","9.4874"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210153858","11.0053"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210189381","11.0053"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210196300","8.7716"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210215888","8.7716"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210225043","9.4874"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210228724","11.0053"
"trans-2-enoyl-opc6-coa","affects","resistance to chemicals","210241449","11.0053"
"trans-2-enoyl-opc6-coa","gene product variant increases","resistance to chemicals","210139689","9.4874"
"trans-2-enoyl-opc6-coa","gene product variant increases","resistance to chemicals","210140723","9.4874"
"trans-2-enoyl-opc6-coa","gene product variant decreases","resistance to chemicals","210202433","8.7716"
"trans-2-enoyl-opc6-coa","gene product variant does not result in abnormal","resistance to chemicals","210195446","8.7716"
"trans-2-enoyl-opc8-coa","is a","resistance to chemicals","210127339","8.8708"
"trans-2-enoyl-opc8-coa","is adjacent to","resistance to chemicals","210138970","9.1429"
"trans-2-enoyl-opc8-coa","is adjacent to","resistance to chemicals","210160323","8.8708"
"trans-2-enoyl-opc8-coa","is adjacent to","resistance to chemicals","210197922","9.1429"
"trans-2-enoyl-opc8-coa","is adjacent to","resistance to chemicals","210211895","9.3392"
"trans-2-enoyl-opc8-coa","is adjacent to","resistance to chemicals","210232635","9.3392"
"trans-2-enoyl-opc8-coa","is adjacent to","resistance to chemicals","210239692","9.3392"
"trans-2-enoyl-opc8-coa","is functionally related to","resistance to chemicals","210120919","8.8708"
"trans-2-enoyl-opc8-coa","is functionally related to","resistance to chemicals","210124793","9.1429"
"trans-2-enoyl-opc8-coa","is functionally related to","resistance to chemicals","210126108","9.1429"
"trans-2-enoyl-opc8-coa","is functionally related to","resistance to chemicals","210128405","9.1429"
"trans-2-enoyl-opc8-coa","is functionally related to","resistance to chemicals","210171058","8.8708"
"trans-2-enoyl-opc8-coa","is functionally related to","resistance to chemicals","210213715","8.8708"
"trans-2-enoyl-opc8-coa","is functionally related to","resistance to chemicals","210219530","8.8708"
"trans-2-enoyl-opc8-coa","is functionally related to","resistance to chemicals","210235788","9.1429"
"trans-2-enoyl-opc8-coa","affects","resistance to chemicals","210110078","8.8708"
"trans-2-enoyl-opc8-coa","affects","resistance to chemicals","210132296","9.3392"
"trans-2-enoyl-opc8-coa","affects","resistance to chemicals","210145761","9.3392"
"trans-2-enoyl-opc8-coa","affects","resistance to chemicals","210153858","9.1429"
"trans-2-enoyl-opc8-coa","affects","resistance to chemicals","210182934","9.1429"
"trans-2-enoyl-opc8-coa","affects","resistance to chemicals","210216971","8.8708"
"trans-2-enoyl-opc8-coa","affects","resistance to chemicals","210227433","8.8708"
"trans-2-enoyl-opc8-coa","gene product variant increases","resistance to chemicals","210185588","9.3392"
"trans-2-enoyl-opc8-coa","gene product variant decreases","resistance to chemicals","210103035","9.3392"
"trans-2-enoyl-opc8-coa","gene product variant decreases","resistance to chemicals","210112174","9.3392"
"trans-2-enoyl-opc8-coa","gene product variant decreases","resistance to chemicals","210189567","8.8708"
"trans-2-enoyl-opc8-coa","gene product variant decreases","resistance to chemicals","210193576","9.3392"
"trans-2-enoyl-opc8-coa","gene product variant decreases","resistance to chemicals","210225660","9.1429"
"trans-2-enoyl-opc4-coa","is adjacent to","resistance to chemicals","210120257","9.3392"
"trans-2-enoyl-opc4-coa","is adjacent to","resistance to chemicals","210151854","9.3392"
"trans-2-enoyl-opc4-coa","is adjacent to","resistance to chemicals","210186097","9.9907"
"trans-2-enoyl-opc4-coa","is adjacent to","resistance to chemicals","210194408","9.2981"
"trans-2-enoyl-opc4-coa","is adjacent to","resistance to chemicals","210205213","9.2981"
"trans-2-enoyl-opc4-coa","is adjacent to","resistance to chemicals","210212625","9.3392"
"trans-2-enoyl-opc4-coa","is adjacent to","resistance to chemicals","210220472","9.9907"
"trans-2-enoyl-opc4-coa","is adjacent to","resistance to chemicals","210222715","9.9907"
"trans-2-enoyl-opc4-coa","is functionally related to","resistance to chemicals","210121278","9.2981"
"trans-2-enoyl-opc4-coa","is functionally related to","resistance to chemicals","210156493","9.9907"
"trans-2-enoyl-opc4-coa","is functionally related to","resistance to chemicals","210156798","9.9907"
"trans-2-enoyl-opc4-coa","is functionally related to","resistance to chemicals","210197381","9.3392"
"trans-2-enoyl-opc4-coa","is functionally related to","resistance to chemicals","210207060","9.9907"
"trans-2-enoyl-opc4-coa","is functionally related to","resistance to chemicals","210209496","9.9907"
"trans-2-enoyl-opc4-coa","is functionally related to","resistance to chemicals","210210243","9.2981"
"trans-2-enoyl-opc4-coa","affects","resistance to chemicals","171033394","9.9907"
"trans-2-enoyl-opc4-coa","affects","resistance to chemicals","210115114","9.9907"
"trans-2-enoyl-opc4-coa","affects","resistance to chemicals","210123584","9.2981"
"trans-2-enoyl-opc4-coa","affects","resistance to chemicals","210145726","9.3392"
"trans-2-enoyl-opc4-coa","affects","resistance to chemicals","210185775","9.3392"
"trans-2-enoyl-opc4-coa","gene product variant increases","resistance to chemicals","210138572","9.3392"
"trans-2-enoyl-opc4-coa","gene product variant increases","resistance to chemicals","210169115","9.9907"
"trans-2-enoyl-opc4-coa","gene product variant increases","resistance to chemicals","210184982","9.2981"
"trans-2-enoyl-opc4-coa","gene product variant decreases","resistance to chemicals","210112952","9.3392"
"trans-2-enoyl-opc4-coa","gene product variant decreases","resistance to chemicals","210132895","9.2981"
